{'loss': 0.5688, 'grad_norm': 2.4384899139404297, 'learning_rate': 1.52130898021309e-05, 'epoch': 3.18}                                                                
{'loss': 0.3651, 'grad_norm': 1.798830509185791, 'learning_rate': 5.555555555555557e-06, 'epoch': 7.53}                                                                
{'loss': 0.4861, 'grad_norm': 2.593733549118042, 'learning_rate': 5.540334855403349e-06, 'epoch': 7.53}                                                                
{'loss': 0.5151, 'grad_norm': 2.229490041732788, 'learning_rate': 5.525114155251142e-06, 'epoch': 7.54}                                                                
{'loss': 0.4062, 'grad_norm': 2.478203296661377, 'learning_rate': 5.509893455098934e-06, 'epoch': 7.55}                                                                
{'loss': 0.5528, 'grad_norm': 2.3713226318359375, 'learning_rate': 5.494672754946728e-06, 'epoch': 7.55}                                                               
{'loss': 0.4243, 'grad_norm': 2.101731777191162, 'learning_rate': 5.479452054794521e-06, 'epoch': 7.56}                                                                
{'loss': 0.4339, 'grad_norm': 1.9688198566436768, 'learning_rate': 5.4642313546423146e-06, 'epoch': 7.57}                                                              
{'loss': 0.3997, 'grad_norm': 3.244358777999878, 'learning_rate': 5.4490106544901065e-06, 'epoch': 7.58}                                                               
{'loss': 0.3783, 'grad_norm': 1.8788857460021973, 'learning_rate': 5.4337899543379e-06, 'epoch': 7.58}                                                                 
{'loss': 0.5869, 'grad_norm': 2.5276052951812744, 'learning_rate': 5.418569254185693e-06, 'epoch': 7.59}                                                               
{'loss': 0.3146, 'grad_norm': 1.6824848651885986, 'learning_rate': 5.403348554033486e-06, 'epoch': 7.6}                                                                
{'loss': 0.4294, 'grad_norm': 1.82804536819458, 'learning_rate': 5.388127853881279e-06, 'epoch': 7.6}                                                                  
{'loss': 0.535, 'grad_norm': 2.6258561611175537, 'learning_rate': 5.3729071537290724e-06, 'epoch': 7.61}                                                               
{'loss': 0.4735, 'grad_norm': 2.666393995285034, 'learning_rate': 5.3576864535768644e-06, 'epoch': 7.62}                                                               
{'loss': 0.4189, 'grad_norm': 2.170180320739746, 'learning_rate': 5.342465753424658e-06, 'epoch': 7.62}                                                                
{'loss': 0.3248, 'grad_norm': 1.5276340246200562, 'learning_rate': 5.327245053272451e-06, 'epoch': 7.63}                                                               
{'loss': 0.5012, 'grad_norm': 2.0533053874969482, 'learning_rate': 5.312024353120245e-06, 'epoch': 7.64}                                                               
{'loss': 0.4321, 'grad_norm': 1.9052928686141968, 'learning_rate': 5.296803652968037e-06, 'epoch': 7.64}                                                               
{'loss': 0.4894, 'grad_norm': 1.672664999961853, 'learning_rate': 5.28158295281583e-06, 'epoch': 7.65}                                                                 
{'loss': 0.4627, 'grad_norm': 2.0979652404785156, 'learning_rate': 5.266362252663622e-06, 'epoch': 7.66}                                                               
{'loss': 0.5582, 'grad_norm': 2.639378547668457, 'learning_rate': 5.251141552511416e-06, 'epoch': 7.66}                                                                
{'loss': 0.3327, 'grad_norm': 2.4943883419036865, 'learning_rate': 5.235920852359209e-06, 'epoch': 7.67}                                                               
{'loss': 0.4389, 'grad_norm': 2.131026268005371, 'learning_rate': 5.2207001522070025e-06, 'epoch': 7.68}                                                               
{'loss': 0.3592, 'grad_norm': 2.0973172187805176, 'learning_rate': 5.2054794520547945e-06, 'epoch': 7.68}                                                              
{'loss': 0.4918, 'grad_norm': 2.728614568710327, 'learning_rate': 5.190258751902588e-06, 'epoch': 7.69}                                                                
{'loss': 0.4375, 'grad_norm': 17.78417205810547, 'learning_rate': 5.175038051750381e-06, 'epoch': 7.7}                                                                 
{'loss': 0.406, 'grad_norm': 1.9360032081604004, 'learning_rate': 5.159817351598174e-06, 'epoch': 7.71}                                                                
{'loss': 0.4459, 'grad_norm': 2.72747802734375, 'learning_rate': 5.144596651445967e-06, 'epoch': 7.71}                                                                 
{'loss': 0.4835, 'grad_norm': 2.1561124324798584, 'learning_rate': 5.12937595129376e-06, 'epoch': 7.72}                                                                
{'loss': 0.406, 'grad_norm': 3.0197606086730957, 'learning_rate': 5.114155251141552e-06, 'epoch': 7.73}                                                                
{'loss': 0.4161, 'grad_norm': 2.06229567527771, 'learning_rate': 5.098934550989346e-06, 'epoch': 7.73}                                                                 
{'loss': 0.4736, 'grad_norm': 1.9248089790344238, 'learning_rate': 5.083713850837139e-06, 'epoch': 7.74}                                                               
{'loss': 0.34, 'grad_norm': 2.010763645172119, 'learning_rate': 5.068493150684932e-06, 'epoch': 7.75}                                                                  
{'loss': 0.3622, 'grad_norm': 2.092689037322998, 'learning_rate': 5.053272450532725e-06, 'epoch': 7.75}                                                                
{'loss': 0.3151, 'grad_norm': 1.8431710004806519, 'learning_rate': 5.038051750380518e-06, 'epoch': 7.76}                                                               
{'loss': 0.5523, 'grad_norm': 1.8101780414581299, 'learning_rate': 5.02283105022831e-06, 'epoch': 7.77}                                                                
{'loss': 0.465, 'grad_norm': 2.851142644882202, 'learning_rate': 5.007610350076104e-06, 'epoch': 7.77}                                                                 
{'loss': 0.4817, 'grad_norm': 2.752530574798584, 'learning_rate': 4.992389649923897e-06, 'epoch': 7.78}                                                                
{'loss': 0.3445, 'grad_norm': 4.129604816436768, 'learning_rate': 4.97716894977169e-06, 'epoch': 7.79}                                                                 
{'loss': 0.4171, 'grad_norm': 3.425036907196045, 'learning_rate': 4.9619482496194825e-06, 'epoch': 7.79}                                                               
{'loss': 0.3445, 'grad_norm': 1.683483600616455, 'learning_rate': 4.946727549467275e-06, 'epoch': 7.8}                                                                 
{'loss': 0.2805, 'grad_norm': 1.990625262260437, 'learning_rate': 4.931506849315069e-06, 'epoch': 7.81}                                                                
{'loss': 0.4337, 'grad_norm': 2.1686673164367676, 'learning_rate': 4.916286149162862e-06, 'epoch': 7.82}                                                               
{'loss': 0.4167, 'grad_norm': 2.6110451221466064, 'learning_rate': 4.901065449010655e-06, 'epoch': 7.82}                                                               
{'loss': 0.4298, 'grad_norm': 7.040799617767334, 'learning_rate': 4.8858447488584476e-06, 'epoch': 7.83}                                                               
{'loss': 0.3776, 'grad_norm': 2.4343338012695312, 'learning_rate': 4.87062404870624e-06, 'epoch': 7.84}                                                                
{'loss': 0.3554, 'grad_norm': 1.5847581624984741, 'learning_rate': 4.855403348554033e-06, 'epoch': 7.84}                                                               
{'loss': 0.438, 'grad_norm': 1.7979824542999268, 'learning_rate': 4.840182648401827e-06, 'epoch': 7.85}                                                                
{'loss': 0.4338, 'grad_norm': 1.8712433576583862, 'learning_rate': 4.82496194824962e-06, 'epoch': 7.86}                                                                
{'loss': 0.3041, 'grad_norm': 1.6162033081054688, 'learning_rate': 4.809741248097413e-06, 'epoch': 7.86}                                                               
{'loss': 0.5378, 'grad_norm': 2.4087679386138916, 'learning_rate': 4.7945205479452054e-06, 'epoch': 7.87}                                                              
{'loss': 0.5383, 'grad_norm': 2.7191226482391357, 'learning_rate': 4.779299847792998e-06, 'epoch': 7.88}                                                               
{'loss': 0.5147, 'grad_norm': 1.797078251838684, 'learning_rate': 4.764079147640792e-06, 'epoch': 7.88}                                                                
{'loss': 0.3963, 'grad_norm': 1.8027199506759644, 'learning_rate': 4.748858447488585e-06, 'epoch': 7.89}                                                               
{'loss': 0.4084, 'grad_norm': 2.454314947128296, 'learning_rate': 4.733637747336378e-06, 'epoch': 7.9}                                                                 
{'loss': 0.5079, 'grad_norm': 2.0100324153900146, 'learning_rate': 4.7184170471841705e-06, 'epoch': 7.9}                                                               
{'loss': 0.373, 'grad_norm': 2.184997320175171, 'learning_rate': 4.703196347031963e-06, 'epoch': 7.91}                                                                 
{'loss': 0.3448, 'grad_norm': 2.684816837310791, 'learning_rate': 4.687975646879756e-06, 'epoch': 7.92}                                                                
{'loss': 0.529, 'grad_norm': 2.9067294597625732, 'learning_rate': 4.67275494672755e-06, 'epoch': 7.92}                                                                 
{'loss': 0.4201, 'grad_norm': 2.0885560512542725, 'learning_rate': 4.657534246575343e-06, 'epoch': 7.93}                                                               
{'loss': 0.5121, 'grad_norm': 5.031640529632568, 'learning_rate': 4.6423135464231355e-06, 'epoch': 7.94}                                                               
{'loss': 0.3171, 'grad_norm': 2.6573095321655273, 'learning_rate': 4.627092846270928e-06, 'epoch': 7.95}                                                               
{'loss': 0.3567, 'grad_norm': 1.8229742050170898, 'learning_rate': 4.611872146118721e-06, 'epoch': 7.95}                                                               
{'loss': 0.4843, 'grad_norm': 1.6709308624267578, 'learning_rate': 4.596651445966515e-06, 'epoch': 7.96}                                                               
{'loss': 0.4213, 'grad_norm': 3.08066987991333, 'learning_rate': 4.581430745814308e-06, 'epoch': 7.97}                                                                 
{'loss': 0.3755, 'grad_norm': 2.001779794692993, 'learning_rate': 4.566210045662101e-06, 'epoch': 7.97}                                                                
{'loss': 0.478, 'grad_norm': 1.9082067012786865, 'learning_rate': 4.550989345509893e-06, 'epoch': 7.98}                                                                
{'loss': 0.3254, 'grad_norm': 1.8895776271820068, 'learning_rate': 4.535768645357686e-06, 'epoch': 7.99}                                                               
{'loss': 0.391, 'grad_norm': 1.8603826761245728, 'learning_rate': 4.52054794520548e-06, 'epoch': 7.99}                                                                 
{'loss': 0.4762, 'grad_norm': 1.9012120962142944, 'learning_rate': 4.505327245053273e-06, 'epoch': 8.0}                                                                
{'eval_loss': 0.5084957480430603, 'eval_accuracy': 0.871805910806088, 'eval_runtime': 477.8882, 'eval_samples_per_second': 2.678, 'eval_steps_per_second': 0.335, 'epoch': 8.0}
{'loss': 0.4485, 'grad_norm': 1.9347103834152222, 'learning_rate': 4.490106544901066e-06, 'epoch': 8.01}                                                               
{'loss': 0.353, 'grad_norm': 2.007831573486328, 'learning_rate': 4.4748858447488585e-06, 'epoch': 8.01}
{'loss': 0.4886, 'grad_norm': 2.8488540649414062, 'learning_rate': 4.459665144596651e-06, 'epoch': 8.02}                                                               
{'loss': 0.436, 'grad_norm': 2.96230149269104, 'learning_rate': 4.444444444444444e-06, 'epoch': 8.03}                                                                  
{'loss': 0.3189, 'grad_norm': 2.06935715675354, 'learning_rate': 4.429223744292238e-06, 'epoch': 8.03}                                                                 
{'loss': 0.4027, 'grad_norm': 2.456543445587158, 'learning_rate': 4.414003044140031e-06, 'epoch': 8.04}                                                                
{'loss': 0.4009, 'grad_norm': 2.1037824153900146, 'learning_rate': 4.3987823439878235e-06, 'epoch': 8.05}                                                              
{'loss': 0.3572, 'grad_norm': 2.4436850547790527, 'learning_rate': 4.383561643835616e-06, 'epoch': 8.05}                                                               
{'loss': 0.325, 'grad_norm': 2.915811538696289, 'learning_rate': 4.368340943683409e-06, 'epoch': 8.06}                                                                 
{'loss': 0.3837, 'grad_norm': 2.1305792331695557, 'learning_rate': 4.353120243531203e-06, 'epoch': 8.07}                                                               
{'loss': 0.3574, 'grad_norm': 1.8643826246261597, 'learning_rate': 4.337899543378996e-06, 'epoch': 8.08}                                                               
{'loss': 0.4821, 'grad_norm': 2.3836286067962646, 'learning_rate': 4.3226788432267886e-06, 'epoch': 8.08}                                                              
{'loss': 0.297, 'grad_norm': 4.499361515045166, 'learning_rate': 4.307458143074581e-06, 'epoch': 8.09}                                                                 
{'loss': 0.4595, 'grad_norm': 2.0920028686523438, 'learning_rate': 4.292237442922374e-06, 'epoch': 8.1}                                                                
{'loss': 0.3244, 'grad_norm': 1.9394837617874146, 'learning_rate': 4.277016742770168e-06, 'epoch': 8.1}                                                                
{'loss': 0.3613, 'grad_norm': 2.2109076976776123, 'learning_rate': 4.261796042617961e-06, 'epoch': 8.11}                                                               
{'loss': 0.3154, 'grad_norm': 2.514136552810669, 'learning_rate': 4.246575342465754e-06, 'epoch': 8.12}                                                                
{'loss': 0.4102, 'grad_norm': 2.0550618171691895, 'learning_rate': 4.2313546423135464e-06, 'epoch': 8.12}                                                              
{'loss': 0.4731, 'grad_norm': 1.9535160064697266, 'learning_rate': 4.216133942161339e-06, 'epoch': 8.13}                                                               
{'loss': 0.431, 'grad_norm': 1.8404998779296875, 'learning_rate': 4.200913242009132e-06, 'epoch': 8.14}                                                                
{'loss': 0.3879, 'grad_norm': 2.544618606567383, 'learning_rate': 4.185692541856926e-06, 'epoch': 8.14}                                                                
{'loss': 0.304, 'grad_norm': 2.1069352626800537, 'learning_rate': 4.170471841704719e-06, 'epoch': 8.15}                                                                
{'loss': 0.4004, 'grad_norm': 2.036928176879883, 'learning_rate': 4.1552511415525115e-06, 'epoch': 8.16}                                                               
{'loss': 0.3755, 'grad_norm': 2.1360955238342285, 'learning_rate': 4.140030441400304e-06, 'epoch': 8.16}                                                               
{'loss': 0.4061, 'grad_norm': 2.0748586654663086, 'learning_rate': 4.124809741248097e-06, 'epoch': 8.17}                                                               
{'loss': 0.321, 'grad_norm': 1.808940052986145, 'learning_rate': 4.109589041095891e-06, 'epoch': 8.18}                                                                 
{'loss': 0.4498, 'grad_norm': 1.6888657808303833, 'learning_rate': 4.094368340943684e-06, 'epoch': 8.18}                                                               
{'loss': 0.3229, 'grad_norm': 1.8700567483901978, 'learning_rate': 4.0791476407914765e-06, 'epoch': 8.19}                                                              
{'loss': 0.4103, 'grad_norm': 2.2374770641326904, 'learning_rate': 4.063926940639269e-06, 'epoch': 8.2}                                                                
{'loss': 0.3017, 'grad_norm': 2.420907497406006, 'learning_rate': 4.048706240487062e-06, 'epoch': 8.21}                                                                
{'loss': 0.3239, 'grad_norm': 1.886281132698059, 'learning_rate': 4.033485540334856e-06, 'epoch': 8.21}                                                                
{'loss': 0.419, 'grad_norm': 2.2621524333953857, 'learning_rate': 4.018264840182649e-06, 'epoch': 8.22}                                                                
{'loss': 0.3258, 'grad_norm': 1.5901650190353394, 'learning_rate': 4.003044140030442e-06, 'epoch': 8.23}                                                               
{'loss': 0.4055, 'grad_norm': 2.095618963241577, 'learning_rate': 3.9878234398782344e-06, 'epoch': 8.23}                                                               
{'loss': 0.4088, 'grad_norm': 1.8323661088943481, 'learning_rate': 3.972602739726027e-06, 'epoch': 8.24}                                                               
{'loss': 0.2685, 'grad_norm': 1.7842341661453247, 'learning_rate': 3.95738203957382e-06, 'epoch': 8.25}                                                                
{'loss': 0.443, 'grad_norm': 1.8791813850402832, 'learning_rate': 3.942161339421614e-06, 'epoch': 8.25}                                                                
{'loss': 0.3956, 'grad_norm': 1.983770728111267, 'learning_rate': 3.926940639269407e-06, 'epoch': 8.26}                                                                
{'loss': 0.3376, 'grad_norm': 2.0356762409210205, 'learning_rate': 3.9117199391171995e-06, 'epoch': 8.27}                                                              
{'loss': 0.4074, 'grad_norm': 1.9188874959945679, 'learning_rate': 3.896499238964992e-06, 'epoch': 8.27}                                                               
{'loss': 0.4316, 'grad_norm': 2.851750135421753, 'learning_rate': 3.881278538812785e-06, 'epoch': 8.28}                                                                
{'loss': 0.396, 'grad_norm': 2.525118827819824, 'learning_rate': 3.866057838660579e-06, 'epoch': 8.29}                                                                 
{'loss': 0.4148, 'grad_norm': 2.8700883388519287, 'learning_rate': 3.850837138508372e-06, 'epoch': 8.29}                                                               
{'loss': 0.353, 'grad_norm': 1.8278734683990479, 'learning_rate': 3.8356164383561645e-06, 'epoch': 8.3}                                                                
{'loss': 0.3867, 'grad_norm': 1.9023019075393677, 'learning_rate': 3.820395738203957e-06, 'epoch': 8.31}                                                               
{'loss': 0.4418, 'grad_norm': 2.208914279937744, 'learning_rate': 3.8051750380517506e-06, 'epoch': 8.32}                                                               
{'loss': 0.5161, 'grad_norm': 2.5145812034606934, 'learning_rate': 3.7899543378995435e-06, 'epoch': 8.32}                                                              
{'loss': 0.3706, 'grad_norm': 2.1644287109375, 'learning_rate': 3.7747336377473363e-06, 'epoch': 8.33}                                                                 
{'loss': 0.3939, 'grad_norm': 2.2806646823883057, 'learning_rate': 3.7595129375951296e-06, 'epoch': 8.34}                                                              
{'loss': 0.5072, 'grad_norm': 2.2278802394866943, 'learning_rate': 3.7442922374429224e-06, 'epoch': 8.34}                                                              
{'loss': 0.37, 'grad_norm': 34.46828842163086, 'learning_rate': 3.7290715372907157e-06, 'epoch': 8.35}                                                                 
{'loss': 0.438, 'grad_norm': 3.2774994373321533, 'learning_rate': 3.7138508371385085e-06, 'epoch': 8.36}                                                               
{'loss': 0.4038, 'grad_norm': 2.633483648300171, 'learning_rate': 3.6986301369863014e-06, 'epoch': 8.36}                                                               
{'loss': 0.3657, 'grad_norm': 2.2263593673706055, 'learning_rate': 3.6834094368340946e-06, 'epoch': 8.37}                                                              
{'loss': 0.3043, 'grad_norm': 1.7263109683990479, 'learning_rate': 3.6681887366818875e-06, 'epoch': 8.38}                                                              
{'loss': 0.3569, 'grad_norm': 2.1752214431762695, 'learning_rate': 3.6529680365296803e-06, 'epoch': 8.38}                                                              
{'loss': 0.3768, 'grad_norm': 2.387880802154541, 'learning_rate': 3.6377473363774736e-06, 'epoch': 8.39}                                                               
{'loss': 0.4037, 'grad_norm': 1.9058095216751099, 'learning_rate': 3.6225266362252664e-06, 'epoch': 8.4}                                                               
{'loss': 0.3004, 'grad_norm': 1.7593841552734375, 'learning_rate': 3.6073059360730597e-06, 'epoch': 8.4}                                                               
{'loss': 0.4021, 'grad_norm': 2.4598491191864014, 'learning_rate': 3.5920852359208525e-06, 'epoch': 8.41}                                                              
{'loss': 0.3182, 'grad_norm': 1.5469568967819214, 'learning_rate': 3.5768645357686453e-06, 'epoch': 8.42}                                                              
{'loss': 0.4193, 'grad_norm': 2.468736410140991, 'learning_rate': 3.5616438356164386e-06, 'epoch': 8.42}                                                               
{'loss': 0.46, 'grad_norm': 1.840541958808899, 'learning_rate': 3.5464231354642314e-06, 'epoch': 8.43}                                                                 
{'loss': 0.4456, 'grad_norm': 2.3198904991149902, 'learning_rate': 3.5312024353120243e-06, 'epoch': 8.44}                                                              
{'loss': 0.4087, 'grad_norm': 1.9733002185821533, 'learning_rate': 3.5159817351598176e-06, 'epoch': 8.45}                                                              
{'loss': 0.4076, 'grad_norm': 2.1665115356445312, 'learning_rate': 3.5007610350076104e-06, 'epoch': 8.45}                                                              
{'loss': 0.5729, 'grad_norm': 2.2701971530914307, 'learning_rate': 3.4855403348554032e-06, 'epoch': 8.46}                                                              
{'loss': 0.4238, 'grad_norm': 2.018648386001587, 'learning_rate': 3.4703196347031965e-06, 'epoch': 8.47}                                                               
{'loss': 0.4142, 'grad_norm': 1.7885451316833496, 'learning_rate': 3.4550989345509893e-06, 'epoch': 8.47}                                                              
{'loss': 0.4368, 'grad_norm': 2.0286810398101807, 'learning_rate': 3.4398782343987826e-06, 'epoch': 8.48}                                                              
{'loss': 0.3731, 'grad_norm': 2.2230308055877686, 'learning_rate': 3.4246575342465754e-06, 'epoch': 8.49}                                                              
{'loss': 0.4458, 'grad_norm': 13.620370864868164, 'learning_rate': 3.4094368340943683e-06, 'epoch': 8.49}                                                              
{'loss': 0.4545, 'grad_norm': 2.637990951538086, 'learning_rate': 3.3942161339421615e-06, 'epoch': 8.5}                                                                
{'loss': 0.3624, 'grad_norm': 2.0815558433532715, 'learning_rate': 3.3789954337899544e-06, 'epoch': 8.51}                                                              
{'loss': 0.4507, 'grad_norm': 1.8359304666519165, 'learning_rate': 3.3637747336377472e-06, 'epoch': 8.51}                                                              
{'loss': 0.4295, 'grad_norm': 2.0180771350860596, 'learning_rate': 3.3485540334855405e-06, 'epoch': 8.52}                                                              
{'loss': 0.3595, 'grad_norm': 2.023996591567993, 'learning_rate': 3.3333333333333333e-06, 'epoch': 8.53}                                                               
{'loss': 0.3146, 'grad_norm': 2.37418532371521, 'learning_rate': 3.3181126331811266e-06, 'epoch': 8.53}                                                                
{'loss': 0.4961, 'grad_norm': 1.7904019355773926, 'learning_rate': 3.3028919330289194e-06, 'epoch': 8.54}                                                              
{'loss': 0.4074, 'grad_norm': 1.9277995824813843, 'learning_rate': 3.2876712328767123e-06, 'epoch': 8.55}                                                              
{'loss': 0.5556, 'grad_norm': 2.556880474090576, 'learning_rate': 3.2724505327245055e-06, 'epoch': 8.55}                                                               
{'loss': 0.3759, 'grad_norm': 16.1882266998291, 'learning_rate': 3.2572298325722984e-06, 'epoch': 8.56}                                                                
{'loss': 0.527, 'grad_norm': 2.444464921951294, 'learning_rate': 3.242009132420091e-06, 'epoch': 8.57}                                                                 
{'loss': 0.4529, 'grad_norm': 1.8922749757766724, 'learning_rate': 3.2267884322678845e-06, 'epoch': 8.58}                                                              
{'loss': 0.5545, 'grad_norm': 3.1701643466949463, 'learning_rate': 3.2115677321156773e-06, 'epoch': 8.58}                                                              
{'loss': 0.5459, 'grad_norm': 2.7202110290527344, 'learning_rate': 3.1963470319634706e-06, 'epoch': 8.59}                                                              
{'loss': 0.3378, 'grad_norm': 1.6626453399658203, 'learning_rate': 3.1811263318112634e-06, 'epoch': 8.6}                                                               
{'loss': 0.4302, 'grad_norm': 1.9889389276504517, 'learning_rate': 3.1659056316590563e-06, 'epoch': 8.6}                                                               
{'loss': 0.3669, 'grad_norm': 2.2135093212127686, 'learning_rate': 3.1506849315068495e-06, 'epoch': 8.61}
{'loss': 0.5547, 'grad_norm': 2.3640811443328857, 'learning_rate': 3.1354642313546424e-06, 'epoch': 8.62}                                                              
{'loss': 0.4249, 'grad_norm': 1.723069190979004, 'learning_rate': 3.120243531202435e-06, 'epoch': 8.62}                                                                
{'loss': 0.5067, 'grad_norm': 2.0251622200012207, 'learning_rate': 3.1050228310502285e-06, 'epoch': 8.63}                                                              
{'loss': 0.3382, 'grad_norm': 1.9403390884399414, 'learning_rate': 3.0898021308980213e-06, 'epoch': 8.64}                                                              
{'loss': 0.3926, 'grad_norm': 16.330106735229492, 'learning_rate': 3.0745814307458146e-06, 'epoch': 8.64}                                                              
{'loss': 0.3235, 'grad_norm': 1.8417794704437256, 'learning_rate': 3.0593607305936074e-06, 'epoch': 8.65}                                                              
{'loss': 0.4169, 'grad_norm': 2.265653133392334, 'learning_rate': 3.0441400304414002e-06, 'epoch': 8.66}                                                               
{'loss': 0.4842, 'grad_norm': 2.2728514671325684, 'learning_rate': 3.0289193302891935e-06, 'epoch': 8.66}                                                              
{'loss': 0.4904, 'grad_norm': 3.1012775897979736, 'learning_rate': 3.0136986301369864e-06, 'epoch': 8.67}                                                              
{'loss': 0.508, 'grad_norm': 2.483595848083496, 'learning_rate': 2.998477929984779e-06, 'epoch': 8.68}                                                                 
{'loss': 0.4426, 'grad_norm': 2.3420169353485107, 'learning_rate': 2.9832572298325725e-06, 'epoch': 8.68}                                                              
{'loss': 0.4612, 'grad_norm': 2.436936616897583, 'learning_rate': 2.9680365296803653e-06, 'epoch': 8.69}                                                               
{'loss': 0.468, 'grad_norm': 2.8069560527801514, 'learning_rate': 2.9528158295281586e-06, 'epoch': 8.7}                                                                
{'loss': 0.3401, 'grad_norm': 2.517120122909546, 'learning_rate': 2.9375951293759514e-06, 'epoch': 8.71}                                                               
{'loss': 0.4169, 'grad_norm': 1.8507825136184692, 'learning_rate': 2.9223744292237442e-06, 'epoch': 8.71}                                                              
{'loss': 0.3893, 'grad_norm': 2.171510934829712, 'learning_rate': 2.9071537290715375e-06, 'epoch': 8.72}                                                               
{'loss': 0.3619, 'grad_norm': 1.9205501079559326, 'learning_rate': 2.8919330289193303e-06, 'epoch': 8.73}                                                              
{'loss': 0.489, 'grad_norm': 2.322418689727783, 'learning_rate': 2.876712328767123e-06, 'epoch': 8.73}                                                                 
{'loss': 0.3159, 'grad_norm': 1.5743106603622437, 'learning_rate': 2.8614916286149164e-06, 'epoch': 8.74}                                                              
{'loss': 0.3363, 'grad_norm': 1.938827395439148, 'learning_rate': 2.8462709284627093e-06, 'epoch': 8.75}                                                               
{'loss': 0.4044, 'grad_norm': 2.403886079788208, 'learning_rate': 2.8310502283105025e-06, 'epoch': 8.75}                                                               
{'loss': 0.4627, 'grad_norm': 2.3285727500915527, 'learning_rate': 2.8158295281582954e-06, 'epoch': 8.76}                                                              
{'loss': 0.3094, 'grad_norm': 1.8058699369430542, 'learning_rate': 2.8006088280060882e-06, 'epoch': 8.77}                                                              
{'loss': 0.3831, 'grad_norm': 1.7772021293640137, 'learning_rate': 2.7853881278538815e-06, 'epoch': 8.77}                                                              
{'loss': 0.4123, 'grad_norm': 6.2866530418396, 'learning_rate': 2.7701674277016743e-06, 'epoch': 8.78}                                                                 
{'loss': 0.3983, 'grad_norm': 2.359828472137451, 'learning_rate': 2.754946727549467e-06, 'epoch': 8.79}                                                                
{'loss': 0.3311, 'grad_norm': 1.8780075311660767, 'learning_rate': 2.7397260273972604e-06, 'epoch': 8.79}                                                              
{'loss': 0.4103, 'grad_norm': 1.8043636083602905, 'learning_rate': 2.7245053272450533e-06, 'epoch': 8.8}                                                               
{'loss': 0.387, 'grad_norm': 2.332700729370117, 'learning_rate': 2.7092846270928465e-06, 'epoch': 8.81}                                                                
{'loss': 0.3923, 'grad_norm': 2.439875841140747, 'learning_rate': 2.6940639269406394e-06, 'epoch': 8.82}                                                               
{'loss': 0.4369, 'grad_norm': 1.6952571868896484, 'learning_rate': 2.6788432267884322e-06, 'epoch': 8.82}                                                              
{'loss': 0.4348, 'grad_norm': 3.302497386932373, 'learning_rate': 2.6636225266362255e-06, 'epoch': 8.83}                                                               
{'loss': 0.3833, 'grad_norm': 1.8436359167099, 'learning_rate': 2.6484018264840183e-06, 'epoch': 8.84}                                                                 
{'loss': 0.3856, 'grad_norm': 1.9047191143035889, 'learning_rate': 2.633181126331811e-06, 'epoch': 8.84}                                                               
{'loss': 0.3963, 'grad_norm': 1.8642656803131104, 'learning_rate': 2.6179604261796044e-06, 'epoch': 8.85}                                                              
{'loss': 0.3563, 'grad_norm': 2.5813562870025635, 'learning_rate': 2.6027397260273973e-06, 'epoch': 8.86}                                                              
{'loss': 0.3482, 'grad_norm': 2.005596876144409, 'learning_rate': 2.5875190258751905e-06, 'epoch': 8.86}                                                               
{'loss': 0.4314, 'grad_norm': 3.982353687286377, 'learning_rate': 2.5722983257229834e-06, 'epoch': 8.87}                                                               
{'loss': 0.4428, 'grad_norm': 2.4955294132232666, 'learning_rate': 2.557077625570776e-06, 'epoch': 8.88}                                                               
{'loss': 0.4649, 'grad_norm': 1.864335536956787, 'learning_rate': 2.5418569254185695e-06, 'epoch': 8.88}                                                               
{'loss': 0.3584, 'grad_norm': 3.753488063812256, 'learning_rate': 2.5266362252663623e-06, 'epoch': 8.89}                                                               
{'loss': 0.4211, 'grad_norm': 1.9844871759414673, 'learning_rate': 2.511415525114155e-06, 'epoch': 8.9}                                                                
{'loss': 0.3442, 'grad_norm': 1.762420892715454, 'learning_rate': 2.4961948249619484e-06, 'epoch': 8.9}                                                                
{'loss': 0.4893, 'grad_norm': 2.113818645477295, 'learning_rate': 2.4809741248097413e-06, 'epoch': 8.91}                                                               
{'loss': 0.4573, 'grad_norm': 1.6924611330032349, 'learning_rate': 2.4657534246575345e-06, 'epoch': 8.92}                                                              
{'loss': 0.4567, 'grad_norm': 5.31790018081665, 'learning_rate': 2.4505327245053274e-06, 'epoch': 8.92}                                                                
{'loss': 0.4764, 'grad_norm': 2.961754083633423, 'learning_rate': 2.43531202435312e-06, 'epoch': 8.93}                                                                 
{'loss': 0.3706, 'grad_norm': 1.9014198780059814, 'learning_rate': 2.4200913242009135e-06, 'epoch': 8.94}                                                              
{'loss': 0.3503, 'grad_norm': 1.811362385749817, 'learning_rate': 2.4048706240487063e-06, 'epoch': 8.95}                                                               
{'loss': 0.3129, 'grad_norm': 2.147693157196045, 'learning_rate': 2.389649923896499e-06, 'epoch': 8.95}                                                                
{'loss': 0.3006, 'grad_norm': 1.483812689781189, 'learning_rate': 2.3744292237442924e-06, 'epoch': 8.96}                                                               
{'loss': 0.3263, 'grad_norm': 4.479265213012695, 'learning_rate': 2.3592085235920852e-06, 'epoch': 8.97}                                                               
{'loss': 0.3484, 'grad_norm': 2.4250011444091797, 'learning_rate': 2.343987823439878e-06, 'epoch': 8.97}                                                               
